station_id,station_type,timestamp,pm25,pm10,no2,o3,so2,co,temperature,humidity
ST001,urban,2025-11-17 21:00:00,39.13,72.38,24.59,28.42,13.64,0.78,30.3,81.8
ST001,urban,2025-11-17 22:00:00,46.38,84.25,33.87,,11.67,0.43,25.9,80.6
ST001,urban,2025-11-17 23:00:00,36.82,35.67,36.89,60.41,5.93,0.73,22.9,79.0
ST002,industrial,2025-11-17 00:00:00,52.65,99.04,34.96,56.2,4.73,0.75,20.7,44.4
ST002,industrial,2025-11-17 01:00:00,52.13,93.06,36.68,27.94,12.22,1.17,17.3,59.4
ST002,industrial,2025-11-17 02:00:00,56.81,97.19,12.36,44.6,13.68,0.73,29.5,38.4
ST002,industrial,2025-11-17 03:00:00,55.43,99.82,20.84,53.17,7.85,0.88,26.6,66.1
ST002,industrial,2025-11-17 04:00:00,75.07,97.86,27.57,53.29,11.66,0.67,33.2,46.1
ST002,industrial,2025-11-17 05:00:00,51.54,115.35,16.67,35.37,4.59,0.89,30.0,64.7
ST002,industrial,2025-11-17 06:00:00,46.78,88.61,26.41,44.35,8.38,0.54,25.9,73.5
ST002,industrial,2025-11-17 07:00:00,108.22,130.96,47.35,52.29,11.17,0.98,27.0,69.7
ST002,industrial,2025-11-17 08:00:00,64.02,150.83,33.67,39.13,13.47,1.31,24.8,51.0
ST002,industrial,2025-11-17 09:00:00,81.72,168.42,39.36,44.33,5.26,1.18,15.8,29.4
ST002,industrial,2025-11-17 10:00:00,65.21,106.5,24.7,27.45,11.74,0.87,30.0,70.4
ST002,industrial,2025-11-17 11:00:00,37.86,72.09,26.81,30.59,7.72,0.89,29.0,32.0
ST002,industrial,2025-11-17 12:00:00,43.08,106.66,27.99,39.24,11.04,0.74,25.6,49.1
ST002,industrial,2025-11-17 13:00:00,56.94,92.15,18.14,41.51,13.79,0.57,22.2,55.9
ST002,industrial,2025-11-17 14:00:00,51.15,108.55,46.78,37.51,8.72,0.83,17.9,74.4
ST002,industrial,2025-11-17 15:00:00,50.91,95.55,12.18,24.57,7.83,0.73,21.4,50.2
ST002,industrial,2025-11-17 16:00:00,62.43,115.42,32.76,24.21,9.22,1.05,15.7,64.2
ST002,industrial,2025-11-17 17:00:00,70.96,168.61,41.72,24.6,7.87,1.56,22.0,56.6
ST002,industrial,2025-11-17 18:00:00,92.8,151.61,43.5,29.38,9.51,0.96,16.2,66.4
ST002,industrial,2025-11-17 19:00:00,84.06,150.95,37.3,48.0,8.42,1.5,24.0,37.1
ST002,industrial,2025-11-17 20:00:00,71.75,91.79,33.73,34.21,9.91,0.72,20.4,38.5
ST002,industrial,2025-11-17 21:00:00,43.53,100.04,29.29,18.86,20.35,0.74,27.6,67.3
ST002,industrial,2025-11-17 22:00:00,40.72,69.46,20.67,28.77,10.24,0.61,18.0,58.2
ST002,industrial,2025-11-17 23:00:00,39.54,120.66,44.69,48.3,12.91,0.97,24.9,53.1
ST003,residential,2025-11-17 00:00:00,17.86,54.19,28.0,42.1,9.92,0.95,14.9,71.1
ST003,residential,2025-11-17 01:00:00,36.14,50.14,19.16,55.25,14.7,0.93,31.0,64.6
ST003,residential,2025-11-17 02:00:00,30.96,45.04,20.54,32.2,10.47,0.97,18.5,60.2
ST003,residential,2025-11-17 03:00:00,23.72,56.5,32.82,51.3,7.07,0.9,30.7,42.4
ST003,residential,2025-11-17 04:00:00,15.38,55.25,20.18,43.87,14.78,1.04,27.8,39.8
ST003,residential,2025-11-17 05:00:00,24.6,50.61,26.96,46.15,11.22,0.75,17.6,36.4
ST003,residential,2025-11-17 06:00:00,24.25,52.26,20.6,,14.35,0.94,25.3,49.5
ST003,residential,2025-11-17 07:00:00,35.95,48.77,62.01,31.67,9.37,1.15,21.4,44.5
ST003,residential,2025-11-17 08:00:00,50.1,70.54,29.94,66.43,10.18,1.19,18.4,74.5
ST003,residential,2025-11-17 09:00:00,37.93,65.15,44.08,49.02,12.15,1.38,18.7,42.0
ST003,residential,2025-11-17 10:00:00,43.98,41.67,45.46,24.83,14.37,1.15,21.8,70.7
ST003,residential,2025-11-17 11:00:00,14.28,23.26,27.02,59.07,12.53,0.73,16.2,49.2
ST003,residential,2025-11-17 12:00:00,2.7,50.52,32.94,41.97,11.93,0.69,28.6,68.6
ST003,residential,2025-11-17 13:00:00,3.03,48.27,32.0,41.91,11.12,0.68,20.2,88.0
ST003,residential,2025-11-17 14:00:00,,55.94,28.91,38.06,10.0,0.51,22.5,63.2
ST003,residential,2025-11-17 15:00:00,37.97,47.99,31.11,29.54,11.05,0.32,8.2,74.1
ST003,residential,2025-11-17 16:00:00,15.66,50.76,14.67,39.44,13.13,0.94,20.3,68.0
ST003,residential,2025-11-17 17:00:00,39.41,78.07,44.19,31.67,7.69,1.04,30.6,55.4
ST003,residential,2025-11-17 18:00:00,40.27,58.29,31.66,60.02,10.02,0.74,20.1,53.8
ST003,residential,2025-11-17 19:00:00,23.22,72.32,30.25,56.64,7.45,1.26,13.3,46.7
ST003,residential,2025-11-17 20:00:00,21.75,30.24,23.81,35.83,8.02,0.7,30.0,64.9
ST003,residential,2025-11-17 21:00:00,0.0,67.78,31.18,65.42,9.14,0.85,26.6,76.2
ST003,residential,2025-11-17 22:00:00,33.12,47.44,,30.06,9.32,0.76,33.6,89.2
ST003,residential,2025-11-17 23:00:00,13.21,22.47,39.24,38.94,10.29,0.94,33.1,73.3
ST004,traffic,2025-11-17 00:00:00,51.15,97.36,33.87,41.67,9.78,0.89,30.2,85.8
ST004,traffic,2025-11-17 01:00:00,44.46,85.44,31.2,53.25,16.22,0.79,22.7,44.5
ST004,traffic,2025-11-17 02:00:00,38.98,77.42,19.64,45.59,7.72,0.86,24.1,83.6
ST004,traffic,2025-11-17 03:00:00,57.3,88.69,24.3,39.97,7.76,0.98,18.6,68.1
ST004,traffic,2025-11-17 04:00:00,44.5,67.02,35.87,41.7,10.43,1.03,19.4,59.6
ST004,traffic,2025-11-17 05:00:00,49.57,71.23,28.65,40.02,5.24,0.69,24.8,67.1
ST004,traffic,2025-11-17 06:00:00,56.84,95.46,37.18,44.97,13.12,0.53,24.6,38.1
ST004,traffic,2025-11-17 07:00:00,62.52,114.55,29.43,42.03,10.38,1.13,19.8,67.6
ST004,traffic,2025-11-17 08:00:00,95.73,109.93,49.27,36.64,11.26,1.72,18.5,53.0
ST004,traffic,2025-11-17 09:00:00,65.22,127.24,49.78,33.03,10.18,1.03,33.4,42.7
ST004,traffic,2025-11-17 10:00:00,38.56,75.25,32.27,29.33,9.54,0.63,23.4,48.6
ST004,traffic,2025-11-17 11:00:00,51.05,112.33,48.84,46.25,8.41,1.02,18.0,58.3
ST004,traffic,2025-11-17 12:00:00,36.35,75.54,36.38,29.85,6.48,0.55,22.0,57.6
ST004,traffic,2025-11-17 13:00:00,50.75,73.6,44.22,24.03,12.15,0.79,21.1,56.9
ST004,traffic,2025-11-17 14:00:00,54.49,91.14,9.15,30.64,11.25,0.89,12.6,55.1
ST004,traffic,2025-11-17 15:00:00,59.12,72.53,23.48,30.56,9.41,1.18,21.5,49.9
ST004,traffic,2025-11-17 16:00:00,50.36,112.09,18.26,34.39,12.13,0.6,9.0,49.0
ST004,traffic,2025-11-17 17:00:00,79.65,76.48,55.26,22.96,7.68,1.14,17.7,55.2
ST004,traffic,2025-11-17 18:00:00,77.78,107.34,31.18,37.97,11.24,1.18,19.3,42.1
ST004,traffic,2025-11-17 19:00:00,85.66,135.53,42.77,39.68,8.74,1.27,23.8,55.1
ST004,traffic,2025-11-17 20:00:00,35.75,54.55,23.96,44.8,12.53,0.87,21.7,28.8
ST004,traffic,2025-11-17 21:00:00,24.66,64.08,35.35,24.68,9.72,0.98,17.2,37.5
ST004,traffic,2025-11-17 22:00:00,30.96,85.81,38.62,47.2,13.25,0.82,22.3,58.6
ST004,traffic,2025-11-17 23:00:00,54.42,49.78,31.19,55.53,12.62,0.52,17.3,42.4
ST005,background,2025-11-17 00:00:00,3.95,45.13,40.29,33.63,8.44,0.91,22.6,66.1
ST005,background,2025-11-17 01:00:00,12.9,11.02,14.71,65.83,10.74,0.63,18.0,71.2
ST005,background,2025-11-17 02:00:00,40.79,31.16,38.13,36.42,8.09,0.72,28.6,62.3
ST005,background,2025-11-17 03:00:00,18.17,6.78,27.54,38.49,9.72,0.95,28.5,49.1
ST005,background,2025-11-17 04:00:00,19.28,50.24,38.38,45.07,12.66,0.8,16.8,65.7
ST005,background,2025-11-17 05:00:00,14.77,31.67,27.14,56.0,9.44,0.34,28.6,56.8
ST005,background,2025-11-17 06:00:00,10.14,44.13,46.3,43.12,13.49,0.81,25.1,67.1
ST005,background,2025-11-17 07:00:00,15.94,35.89,39.61,43.28,13.65,1.56,27.0,47.5
ST005,background,2025-11-17 08:00:00,,37.2,54.36,,9.53,1.02,21.6,53.5
ST005,background,2025-11-17 09:00:00,45.76,33.12,37.72,20.24,10.42,1.24,20.1,59.3
ST005,background,2025-11-17 10:00:00,18.36,16.13,27.71,44.48,10.76,0.61,16.4,61.7
ST005,background,2025-11-17 11:00:00,3.04,31.73,23.65,52.85,9.65,0.8,24.2,67.5
ST005,background,2025-11-17 12:00:00,16.84,22.97,26.54,29.15,9.11,0.75,21.4,66.3
ST005,background,2025-11-17 13:00:00,21.98,19.22,42.47,46.25,5.51,0.91,21.9,57.8
ST005,background,2025-11-17 14:00:00,,45.13,36.1,36.67,12.67,1.11,18.3,77.6
ST005,background,2025-11-17 15:00:00,7.53,14.39,28.06,42.77,9.36,0.68,20.7,65.5
ST005,background,2025-11-17 16:00:00,16.68,9.66,33.45,57.25,5.42,0.7,23.8,51.0
ST005,background,2025-11-17 17:00:00,31.71,34.53,53.38,,5.73,0.84,18.3,36.3
ST005,background,2025-11-17 18:00:00,,52.87,40.48,34.28,12.74,1.53,11.2,68.2
ST005,background,2025-11-17 19:00:00,15.85,50.79,41.02,45.71,9.21,1.14,11.0,57.8
ST005,background,2025-11-17 20:00:00,21.22,21.32,25.85,37.56,11.33,1.15,23.2,77.0
ST005,background,2025-11-17 21:00:00,23.59,7.65,24.15,55.33,15.51,0.38,22.9,54.1
ST005,background,2025-11-17 22:00:00,3.84,7.92,35.41,49.97,14.88,0.96,25.5,55.3
ST005,background,2025-11-17 23:00:00,12.67,24.0,28.66,30.93,9.4,0.68,26.2,65.3
ST001,urban,2025-11-18 00:00:00,33.78,45.91,37.78,49.72,12.26,0.84,27.6,62.1
ST001,urban,2025-11-18 01:00:00,43.89,90.73,28.77,23.99,12.45,0.79,15.0,69.9
ST001,urban,2025-11-18 02:00:00,13.89,52.1,27.48,40.29,7.88,0.67,16.8,81.7
ST001,urban,2025-11-18 03:00:00,32.56,74.67,28.84,41.71,10.31,0.96,30.7,54.5
ST001,urban,2025-11-18 04:00:00,47.32,56.13,28.99,33.72,16.09,0.68,25.1,39.6
ST001,urban,2025-11-18 05:00:00,48.7,46.51,30.17,,12.13,1.17,26.2,58.6
ST001,urban,2025-11-18 06:00:00,30.03,54.79,33.8,27.92,9.02,0.66,20.4,58.7
ST001,urban,2025-11-18 07:00:00,57.79,124.31,49.75,29.83,14.24,1.33,20.1,92.2
ST001,urban,2025-11-18 08:00:00,65.74,93.58,56.16,,15.01,0.94,20.6,58.3
ST001,urban,2025-11-18 09:00:00,57.84,95.04,56.35,39.92,9.21,1.63,26.2,66.3
ST001,urban,2025-11-18 10:00:00,37.28,68.61,40.0,47.36,8.9,0.79,20.1,78.1
ST001,urban,2025-11-18 11:00:00,52.82,74.61,21.6,22.35,6.02,0.6,21.7,50.6
ST001,urban,2025-11-18 12:00:00,11.43,74.2,25.65,54.65,3.4,0.67,22.1,61.2
ST001,urban,2025-11-18 13:00:00,40.34,40.99,24.51,28.85,12.0,0.54,15.4,23.2
ST001,urban,2025-11-18 14:00:00,33.99,83.4,35.32,33.89,5.09,0.83,26.6,55.9
ST001,urban,2025-11-18 15:00:00,29.3,75.24,29.55,30.79,6.62,0.74,23.8,52.7
ST001,urban,2025-11-18 16:00:00,31.89,71.61,34.9,31.79,9.96,1.19,22.2,57.0
ST001,urban,2025-11-18 17:00:00,52.07,88.53,37.54,38.88,8.14,1.14,20.6,48.2
ST001,urban,2025-11-18 18:00:00,48.21,87.64,53.84,43.47,10.29,1.35,15.8,68.4
ST001,urban,2025-11-18 19:00:00,46.8,101.46,44.41,29.85,5.67,1.23,21.4,60.6
ST001,urban,2025-11-18 20:00:00,46.13,83.55,11.84,35.74,14.86,0.95,20.7,53.7
ST001,urban,2025-11-18 21:00:00,38.85,49.53,27.86,37.07,12.21,0.91,15.7,61.9
ST001,urban,2025-11-18 22:00:00,26.4,60.8,19.99,40.67,13.57,0.82,26.4,51.1
ST001,urban,2025-11-18 23:00:00,52.24,59.72,26.59,44.45,4.75,0.67,24.7,50.9
ST002,industrial,2025-11-18 00:00:00,51.81,102.55,25.61,44.03,9.15,1.01,19.9,81.4
ST002,industrial,2025-11-18 01:00:00,60.05,92.12,48.86,68.81,9.25,0.91,20.4,52.3
ST002,industrial,2025-11-18 02:00:00,71.63,130.22,22.7,12.99,5.61,0.72,19.6,66.7
ST002,industrial,2025-11-18 03:00:00,55.89,90.61,28.63,21.29,11.48,0.91,24.2,57.7
ST002,industrial,2025-11-18 04:00:00,49.71,83.23,23.65,23.47,10.95,0.81,24.8,71.0
ST002,industrial,2025-11-18 05:00:00,60.04,106.04,29.27,32.77,6.06,0.88,15.9,49.4
ST002,industrial,2025-11-18 06:00:00,59.91,95.92,33.75,31.77,14.94,0.79,22.4,70.1
ST002,industrial,2025-11-18 07:00:00,87.1,164.41,44.66,49.42,6.05,0.86,15.7,54.3
ST002,industrial,2025-11-18 08:00:00,,139.84,41.99,23.45,8.91,1.21,25.0,44.1
ST002,industrial,2025-11-18 09:00:00,101.94,142.21,36.35,34.91,13.28,0.93,17.2,39.4
ST002,industrial,2025-11-18 10:00:00,57.26,91.83,30.41,45.53,14.89,0.97,20.0,57.2
ST002,industrial,2025-11-18 11:00:00,59.53,102.17,24.0,43.16,9.69,0.71,20.5,67.1
ST002,industrial,2025-11-18 12:00:00,54.31,112.2,42.98,55.53,14.82,0.79,22.8,62.1
ST002,industrial,2025-11-18 13:00:00,55.26,119.49,42.5,54.72,1.98,0.89,18.6,55.0
ST002,industrial,2025-11-18 14:00:00,49.67,95.34,14.54,,11.61,0.82,17.9,74.0
ST002,industrial,2025-11-18 15:00:00,62.84,100.49,23.66,17.57,13.94,0.73,27.3,48.9
ST002,industrial,2025-11-18 16:00:00,43.72,88.96,22.12,40.15,8.27,0.5,25.3,57.6
ST002,industrial,2025-11-18 17:00:00,86.23,169.74,50.59,35.19,13.31,0.98,26.0,76.6
ST002,industrial,2025-11-18 18:00:00,71.65,151.11,40.0,26.68,11.83,0.83,20.0,51.3
ST002,industrial,2025-11-18 19:00:00,80.2,146.68,38.15,49.31,11.58,1.3,16.8,53.4
ST002,industrial,2025-11-18 20:00:00,58.03,79.27,36.65,31.67,8.42,1.07,14.7,75.2
ST002,industrial,2025-11-18 21:00:00,,116.71,32.01,52.55,7.9,0.62,24.6,81.0
ST002,industrial,2025-11-18 22:00:00,59.73,108.81,28.11,39.86,8.83,0.73,18.6,58.3
ST002,industrial,2025-11-18 23:00:00,58.7,69.79,33.54,24.98,5.76,0.7,19.3,52.8
ST003,residential,2025-11-18 00:00:00,21.32,35.76,23.71,24.87,6.48,0.77,16.1,49.4
ST003,residential,2025-11-18 01:00:00,14.66,38.9,36.99,27.38,6.38,0.51,29.2,56.5
ST003,residential,2025-11-18 02:00:00,18.95,54.37,34.62,44.97,15.59,1.05,19.6,51.2
ST003,residential,2025-11-18 03:00:00,16.7,27.11,27.07,45.52,9.46,0.65,16.1,62.0
ST003,residential,2025-11-18 04:00:00,11.33,39.74,23.56,63.31,16.45,1.03,17.4,56.4
ST003,residential,2025-11-18 05:00:00,,46.53,27.67,33.35,9.04,0.59,31.5,63.6
ST003,residential,2025-11-18 06:00:00,,30.22,36.68,19.3,9.79,1.05,30.7,38.9
ST003,residential,2025-11-18 07:00:00,29.73,48.93,47.12,28.92,13.44,0.75,18.4,53.3
ST003,residential,2025-11-18 08:00:00,35.06,86.32,23.12,50.61,12.94,1.08,11.4,55.7
ST003,residential,2025-11-18 09:00:00,44.0,83.14,,43.32,8.28,1.44,19.2,70.0
ST003,residential,2025-11-18 10:00:00,42.62,52.22,29.24,50.06,13.86,1.28,14.0,73.0
ST003,residential,2025-11-18 11:00:00,41.83,27.48,,33.99,11.22,0.99,15.2,60.6
ST003,residential,2025-11-18 12:00:00,22.43,36.51,31.02,41.59,11.15,0.84,12.7,51.4
ST003,residential,2025-11-18 13:00:00,25.9,36.39,37.13,50.45,10.19,0.85,28.7,32.4
ST003,residential,2025-11-18 14:00:00,25.63,64.0,20.87,39.63,14.64,0.57,18.3,50.4
ST003,residential,2025-11-18 15:00:00,30.51,63.73,28.93,67.56,10.93,0.78,24.1,54.4
ST003,residential,2025-11-18 16:00:00,37.9,40.62,36.43,52.36,12.99,0.75,24.7,69.1
ST003,residential,2025-11-18 17:00:00,47.04,49.98,53.78,51.42,10.36,1.22,22.9,62.1
ST003,residential,2025-11-18 18:00:00,44.22,64.02,49.12,37.36,17.35,0.98,29.0,64.5
ST003,residential,2025-11-18 19:00:00,42.84,44.19,52.41,46.6,13.83,1.59,18.0,48.7
ST003,residential,2025-11-18 20:00:00,36.21,31.05,28.99,39.52,6.17,0.65,26.9,75.1
ST003,residential,2025-11-18 21:00:00,10.49,48.05,34.98,45.26,8.75,1.08,18.3,65.7
ST003,residential,2025-11-18 22:00:00,33.35,19.98,36.99,30.48,12.4,1.05,30.8,82.4
ST003,residential,2025-11-18 23:00:00,26.47,45.46,32.81,30.85,8.27,0.99,23.0,58.9
ST004,traffic,2025-11-18 00:00:00,,65.67,30.55,45.98,7.76,1.08,22.8,63.4
ST004,traffic,2025-11-18 01:00:00,43.71,105.0,28.78,45.63,10.73,0.27,28.2,53.0
ST004,traffic,2025-11-18 02:00:00,58.59,81.12,26.64,52.52,4.48,0.8,22.1,49.1
ST004,traffic,2025-11-18 03:00:00,50.77,99.54,19.76,38.55,11.17,0.9,10.2,51.7
ST004,traffic,2025-11-18 04:00:00,53.88,98.3,28.63,56.82,7.26,1.11,15.4,46.1
ST004,traffic,2025-11-18 05:00:00,35.29,64.82,25.89,43.68,3.12,1.17,26.7,80.5
ST004,traffic,2025-11-18 06:00:00,43.23,60.76,25.1,26.69,7.58,1.16,19.9,53.8
ST004,traffic,2025-11-18 07:00:00,75.95,126.96,40.33,45.85,18.28,1.48,17.3,49.6
ST004,traffic,2025-11-18 08:00:00,62.78,139.78,42.85,28.83,9.26,0.95,22.6,36.9
ST004,traffic,2025-11-18 09:00:00,77.17,118.93,39.27,72.28,12.73,1.04,31.5,65.1
ST004,traffic,2025-11-18 10:00:00,43.59,95.43,40.09,40.97,12.53,1.03,18.0,59.7
ST004,traffic,2025-11-18 11:00:00,44.6,76.94,32.57,40.56,11.66,0.57,18.2,90.8
ST004,traffic,2025-11-18 12:00:00,50.73,70.18,35.99,23.84,10.78,0.75,29.3,64.7
ST004,traffic,2025-11-18 13:00:00,55.04,98.2,33.15,45.42,6.34,0.85,21.2,67.3
ST004,traffic,2025-11-18 14:00:00,44.28,67.63,44.31,44.48,7.79,1.12,23.1,63.8
ST004,traffic,2025-11-18 15:00:00,44.0,61.86,30.68,47.37,8.92,0.92,20.9,54.4
ST004,traffic,2025-11-18 16:00:00,63.4,65.35,32.31,46.88,10.55,0.71,20.6,65.8
ST004,traffic,2025-11-18 17:00:00,73.47,128.91,48.92,42.82,16.59,1.0,21.8,44.8
ST004,traffic,2025-11-18 18:00:00,,97.51,45.59,44.62,13.62,1.13,26.5,87.4
ST004,traffic,2025-11-18 19:00:00,55.68,97.68,52.26,61.05,10.73,0.62,30.2,73.0
ST004,traffic,2025-11-18 20:00:00,47.93,85.92,29.21,39.74,8.21,0.47,27.5,58.7
ST004,traffic,2025-11-18 21:00:00,55.54,83.32,29.26,66.56,14.02,0.45,22.6,71.3
ST004,traffic,2025-11-18 22:00:00,48.01,82.08,,67.53,6.63,0.6,24.5,43.6
ST004,traffic,2025-11-18 23:00:00,44.32,72.36,10.75,44.75,14.25,0.67,24.8,47.4
ST005,background,2025-11-18 00:00:00,17.69,9.51,29.47,41.81,13.9,0.2,14.6,40.8
ST005,background,2025-11-18 01:00:00,23.31,31.46,31.08,58.81,15.01,0.58,10.1,43.3
ST005,background,2025-11-18 02:00:00,1.84,29.56,22.21,,14.41,0.78,24.7,70.4
ST005,background,2025-11-18 03:00:00,24.7,58.37,28.99,48.95,14.36,0.92,25.1,69.4
ST005,background,2025-11-18 04:00:00,0.0,12.16,51.23,33.22,6.58,0.79,17.2,58.6
ST005,background,2025-11-18 05:00:00,,50.24,33.77,46.06,8.43,0.62,20.8,51.2
ST005,background,2025-11-18 06:00:00,25.77,21.18,32.56,38.61,7.88,0.41,23.7,45.4
ST005,background,2025-11-18 07:00:00,35.81,21.22,32.9,52.43,12.36,1.27,19.1,65.7
ST005,background,2025-11-18 08:00:00,34.0,19.75,53.34,43.6,10.82,1.18,25.8,75.9
ST005,background,2025-11-18 09:00:00,8.57,30.23,43.94,40.09,7.69,1.66,22.0,65.8
ST005,background,2025-11-18 10:00:00,19.13,31.92,24.8,68.84,13.23,0.61,23.9,47.4
ST005,background,2025-11-18 11:00:00,5.26,20.61,26.17,52.94,8.64,0.7,23.9,59.5
ST005,background,2025-11-18 12:00:00,0.17,27.74,28.84,44.5,9.28,0.93,28.3,40.3
ST005,background,2025-11-18 13:00:00,0.0,25.14,32.62,50.85,13.71,0.76,26.1,52.6
ST005,background,2025-11-18 14:00:00,20.48,41.63,33.23,33.22,8.74,0.39,16.8,45.5
ST005,background,2025-11-18 15:00:00,22.77,20.08,27.7,25.05,13.65,0.85,28.6,59.6
ST005,background,2025-11-18 16:00:00,6.96,43.71,24.61,38.73,12.98,0.65,24.8,66.8
ST005,background,2025-11-18 17:00:00,29.93,44.38,37.97,69.45,11.16,0.82,27.7,66.3
ST005,background,2025-11-18 18:00:00,38.7,42.76,54.5,50.08,13.12,1.15,23.6,53.8
ST005,background,2025-11-18 19:00:00,42.24,24.33,57.44,46.03,9.74,1.21,14.8,60.5
ST005,background,2025-11-18 20:00:00,33.23,16.85,30.02,35.92,11.45,0.81,20.1,36.3
ST005,background,2025-11-18 21:00:00,19.49,34.65,30.38,41.25,6.29,0.79,21.1,65.3
ST005,background,2025-11-18 22:00:00,16.68,20.38,36.44,48.16,6.56,0.83,18.7,70.9
ST005,background,2025-11-18 23:00:00,28.09,20.03,30.04,41.94,12.06,0.76,28.3,49.7
ST001,urban,2025-11-19 00:00:00,42.47,58.75,29.13,49.93,3.64,0.92,20.3,50.3
ST001,urban,2025-11-19 01:00:00,31.09,40.57,28.53,31.05,6.69,0.8,18.8,61.3
ST001,urban,2025-11-19 02:00:00,14.11,75.19,21.2,44.62,8.29,0.72,17.7,60.1
ST001,urban,2025-11-19 03:00:00,30.84,67.33,27.22,39.88,13.12,0.86,19.6,37.8
ST001,urban,2025-11-19 04:00:00,44.12,67.73,27.73,34.1,10.21,0.66,19.6,71.9
ST001,urban,2025-11-19 05:00:00,32.72,41.14,31.99,37.19,11.92,0.93,25.3,50.6
ST001,urban,2025-11-19 06:00:00,42.01,76.03,37.03,73.63,8.45,0.6,17.8,79.2
ST001,urban,2025-11-19 07:00:00,47.81,85.46,42.15,44.83,9.94,1.01,30.7,63.0
ST001,urban,2025-11-19 08:00:00,57.54,116.74,37.62,56.28,7.57,1.16,21.0,56.1
ST001,urban,2025-11-19 09:00:00,46.96,86.73,42.79,41.91,6.12,1.25,27.1,84.5
ST001,urban,2025-11-19 10:00:00,47.41,49.62,41.06,39.51,11.61,0.7,27.5,55.0
ST001,urban,2025-11-19 11:00:00,29.77,81.6,19.18,39.38,9.07,1.08,30.5,62.4
ST001,urban,2025-11-19 12:00:00,19.99,40.11,24.38,17.28,9.42,1.06,24.9,93.7
ST001,urban,2025-11-19 13:00:00,46.48,66.14,29.76,47.89,10.12,0.49,18.7,68.2
ST001,urban,2025-11-19 14:00:00,25.46,40.29,,41.02,10.34,0.99,12.2,45.1
ST001,urban,2025-11-19 15:00:00,36.31,84.38,45.62,51.98,12.07,0.71,22.0,71.8
ST001,urban,2025-11-19 16:00:00,27.49,75.55,29.48,40.09,11.41,0.6,18.9,32.8
ST001,urban,2025-11-19 17:00:00,45.61,81.27,52.79,39.54,7.26,1.04,21.6,47.1
ST001,urban,2025-11-19 18:00:00,56.27,94.3,31.76,25.77,8.63,1.23,20.7,51.4
ST001,urban,2025-11-19 19:00:00,47.71,89.12,51.14,,4.9,0.95,26.0,69.4
ST001,urban,2025-11-19 20:00:00,43.94,53.18,19.3,35.8,9.69,0.93,20.3,83.9
ST001,urban,2025-11-19 21:00:00,40.41,74.16,35.91,50.55,10.43,0.77,25.3,48.9
ST001,urban,2025-11-19 22:00:00,28.49,52.84,29.7,37.13,17.63,0.75,27.0,76.5
ST001,urban,2025-11-19 23:00:00,36.47,78.56,23.49,47.03,9.97,0.48,21.6,57.8
ST002,industrial,2025-11-19 00:00:00,37.95,102.28,23.81,32.65,7.05,0.71,18.2,63.2
ST002,industrial,2025-11-19 01:00:00,69.23,110.85,17.91,55.91,9.53,1.21,23.2,83.7
ST002,industrial,2025-11-19 02:00:00,43.63,96.02,42.33,48.31,12.58,1.27,19.3,44.7
ST002,industrial,2025-11-19 03:00:00,63.06,92.38,22.03,41.85,8.61,0.55,21.0,64.2
ST002,industrial,2025-11-19 04:00:00,55.96,92.91,21.52,34.72,16.59,0.74,27.7,69.2
ST002,industrial,2025-11-19 05:00:00,49.78,84.76,25.57,36.09,10.15,0.87,25.0,45.4
ST002,industrial,2025-11-19 06:00:00,65.85,92.6,39.15,43.4,5.01,0.66,26.8,58.1
ST002,industrial,2025-11-19 07:00:00,,145.6,47.55,55.2,10.49,1.17,24.8,56.2
ST002,industrial,2025-11-19 08:00:00,82.27,131.38,35.6,,12.15,1.47,26.0,41.5
ST002,industrial,2025-11-19 09:00:00,69.97,161.47,44.35,43.7,8.54,0.67,22.6,46.5
ST002,industrial,2025-11-19 10:00:00,58.71,91.34,24.12,39.14,12.98,1.04,24.8,37.0
ST002,industrial,2025-11-19 11:00:00,54.61,80.3,39.24,44.88,12.11,0.68,7.8,61.2
ST002,industrial,2025-11-19 12:00:00,67.58,73.29,35.46,35.32,7.18,0.56,22.5,54.0
ST002,industrial,2025-11-19 13:00:00,60.55,109.81,42.6,28.27,13.34,0.73,20.8,57.6
ST002,industrial,2025-11-19 14:00:00,45.85,109.94,26.75,62.69,12.85,0.67,20.7,71.2
ST002,industrial,2025-11-19 15:00:00,46.71,103.94,31.28,58.15,14.26,0.8,22.9,35.0
ST002,industrial,2025-11-19 16:00:00,67.91,91.97,19.85,51.24,14.79,1.2,23.1,68.1
ST002,industrial,2025-11-19 17:00:00,100.7,133.4,36.08,42.4,8.52,1.11,22.1,59.4
ST002,industrial,2025-11-19 18:00:00,77.36,151.09,47.54,26.55,9.66,1.05,22.1,57.6
ST002,industrial,2025-11-19 19:00:00,75.25,142.29,27.39,41.99,10.78,1.22,24.4,69.4
ST002,industrial,2025-11-19 20:00:00,36.28,99.93,29.54,41.61,9.2,0.82,29.8,60.0
ST002,industrial,2025-11-19 21:00:00,71.5,96.68,26.25,20.51,6.49,0.71,22.4,59.1
ST002,industrial,2025-11-19 22:00:00,56.07,84.93,13.46,37.45,9.95,0.58,16.5,64.3
ST002,industrial,2025-11-19 23:00:00,53.24,93.08,52.32,35.82,5.47,0.93,23.1,74.5
ST003,residential,2025-11-19 00:00:00,3.1,56.98,26.4,50.02,11.18,0.84,24.4,55.6
